"(455, 0.9156825859721862)","(282, 0.9152829618104964)","(222, 0.9124114517494395)","(564, 0.9120287188091674)","(317, 0.9092316524476718)","(458, 0.8942906696126038)","(271, 0.8931618836091247)","(479, 0.8906303265347066)","(682, 0.8899370221597831)","(684, 0.8888085212573924)"
"(128, 0.8955375265508232)","(455, 0.864296332575907)","(479, 0.8592654998005776)","(288, 0.8559381877544048)","(564, 0.8499235578433615)","(583, 0.8495826100215735)","(458, 0.8490474384269784)","(430, 0.8452186571265135)","(222, 0.8434501080349855)","(226, 0.8416946869973085)"
"(350, 0.9147272048434218)","(44, 0.914672292920564)","(594, 0.9060252652815286)","(663, 0.8976699073073363)","(550, 0.8940992960845383)","(317, 0.8929258641444058)","(455, 0.8879341228944944)","(14, 0.8874004590100625)","(547, 0.8873553725469179)","(684, 0.8855644107513427)"
"(158, 0.8037633344178279)","(61, 0.7754704618334283)","(376, 0.7701156673600551)","(88, 0.7667613962293025)","(456, 0.765565083553196)","(138, 0.7641852839533565)","(455, 0.7579635954697388)","(458, 0.7546675561198376)","(224, 0.7546037113614338)","(683, 0.7539269471359634)"
"(687, 0.7051111129322261)","(297, 0.705091441808226)","(598, 0.6930169813921359)","(188, 0.6844661806910386)","(486, 0.6832412355024648)","(376, 0.6816489354411338)","(494, 0.6798939046307627)","(487, 0.6792797660547217)","(3, 0.6785871009674113)","(686, 0.6779660700103269)"
"(350, 0.872331052520537)","(658, 0.8686956232818015)","(414, 0.8648616529541793)","(663, 0.8646006561835864)","(676, 0.86294865309373)","(44, 0.862132652425372)","(413, 0.8601863463462285)","(650, 0.8560450114315529)","(67, 0.85381819605111)","(594, 0.8535381657637524)"
"(88, 0.8987149528922922)","(317, 0.8933857590516009)","(44, 0.8895706126196142)","(14, 0.8895346052341)","(564, 0.8879705776776238)","(222, 0.8856681291743197)","(455, 0.8811267091642618)","(271, 0.8791781849395517)","(684, 0.8776150935043238)","(621, 0.8766244451766452)"
"(44, 0.9381570963333015)","(222, 0.926115599447374)","(594, 0.9250233188533473)","(479, 0.9246019150636567)","(325, 0.9228186503611392)","(663, 0.9222078244360717)","(317, 0.9208472057810104)","(621, 0.9175419320988756)","(413, 0.9147604873536153)","(546, 0.9134756459910167)"
"(430, 0.8371814462558522)","(621, 0.8366551703495105)","(288, 0.8341574774081173)","(222, 0.8204696878089475)","(580, 0.819882012642965)","(564, 0.813568744798958)","(687, 0.8126325191244368)","(458, 0.8122999780052802)","(483, 0.8121766147985907)","(676, 0.8102749301675846)"
"(587, 0.661507569898815)","(401, 0.6266372732754332)","(395, 0.6242449763864368)","(149, 0.6221140223106387)","(585, 0.6211036149843431)","(50, 0.6184269710194035)","(61, 0.6174467148782208)","(458, 0.6138941232227487)","(288, 0.6120912650247148)","(583, 0.6087023963241416)"
"(601, 0.9003079748776388)","(620, 0.8627143663177022)","(458, 0.8618625001352911)","(503, 0.8569429134600081)","(286, 0.8560677750823396)","(288, 0.8533562154248971)","(662, 0.8458789318630615)","(54, 0.8438306947732603)","(619, 0.8373041532905945)","(487, 0.836657858561254)"
"(148, 0.7423099392517374)","(605, 0.7380060204930114)","(61, 0.7377610617963697)","(147, 0.7365354874009722)","(409, 0.7186685966378695)","(88, 0.7152055415626634)","(483, 0.7113758240986685)","(317, 0.7109322467804293)","(631, 0.7076902240150921)","(376, 0.7075744161572417)"
"(288, 0.8751250586558189)","(621, 0.856043437570458)","(498, 0.8518858676125534)","(458, 0.8511276622318946)","(430, 0.8511178786747643)","(265, 0.8495316621940592)","(213, 0.8471997364607602)","(376, 0.8470538687692264)","(128, 0.8430771168378774)","(358, 0.8421660452827973)"
"(50, 0.6214652230133733)","(683, 0.5809077339107973)","(244, 0.5737756088113828)","(189, 0.551584818159548)","(637, 0.5500197769696423)","(305, 0.5402582635228707)","(353, 0.5381735913382479)","(381, 0.5370354680144058)","(518, 0.5341868684686932)","(704, 0.528415144278913)"
"(663, 0.8790883971671918)","(88, 0.8739634451509253)","(413, 0.8645678503065974)","(312, 0.8638370096371566)","(594, 0.8616795971431792)","(621, 0.8585034529957488)","(602, 0.8578017580339806)","(650, 0.8552440284181034)","(326, 0.8541895988480113)","(317, 0.8524214814965985)"
"(439, 0.7702188060242525)","(430, 0.7592884323660056)","(274, 0.756203132417526)","(134, 0.7550351591915336)","(237, 0.7489908343953717)","(687, 0.7489165278260832)","(707, 0.7455458816093522)","(616, 0.7429917975309892)","(566, 0.7418030643375464)","(567, 0.740649576970867)"
"(487, 0.8105848271137474)","(265, 0.8012278603910112)","(458, 0.8001689037733457)","(570, 0.8001354788696127)","(178, 0.8000937217991705)","(54, 0.7986476732029795)","(583, 0.7958022223587335)","(564, 0.7941056049178209)","(288, 0.7936447092706403)","(317, 0.7931987361882951)"
"(288, 0.9140439723851469)","(458, 0.9073505416825478)","(676, 0.8932082079002047)","(662, 0.8930315787284178)","(611, 0.8929437265610385)","(54, 0.8911815330074625)","(621, 0.8899018855067198)","(36, 0.8879497222426465)","(438, 0.885248508488993)","(265, 0.884700550910685)"
"(545, 0.8762495403392184)","(455, 0.8747774065711187)","(376, 0.8656083431312931)","(487, 0.8627705588444016)","(582, 0.8622640493953102)","(547, 0.8589657986727608)","(317, 0.858267158928433)","(509, 0.8571122990841484)","(605, 0.855147953880794)","(494, 0.8540913861617351)"
"(458, 0.9283205358296118)","(662, 0.910218058530585)","(54, 0.9059096994090203)","(503, 0.904528342929226)","(502, 0.9000492636484541)","(611, 0.8980857525998278)","(394, 0.8931143410143922)","(286, 0.8890094311143275)","(337, 0.8889648762920559)","(288, 0.8858690240430163)"
"(594, 0.8662374511789286)","(350, 0.8544361721117858)","(650, 0.8509200088586091)","(413, 0.8450102205376744)","(325, 0.8418151021351732)","(53, 0.8410804340045628)","(715, 0.8395091956056392)","(44, 0.8369485954400091)","(293, 0.8365878007102091)","(663, 0.8350840817156995)"
"(560, 0.8303268911389423)","(88, 0.81884724551661)","(658, 0.8009774447879527)","(594, 0.8000499096312592)","(317, 0.7979140099081605)","(14, 0.7957485761092529)","(602, 0.7916978953087148)","(312, 0.7913187576311338)","(120, 0.79121083392715)","(222, 0.7908385285232608)"
"(288, 0.8194560606051571)","(568, 0.8175626904040116)","(579, 0.8141150856726035)","(489, 0.8121619331381391)","(265, 0.8110067495584088)","(220, 0.8079639596529464)","(616, 0.8039490901920794)","(687, 0.801002766476683)","(580, 0.7998755841572747)","(430, 0.7986345584568291)"
"(329, 0.7812938858707343)","(439, 0.7688722284400249)","(509, 0.7647977185001538)","(518, 0.7644520708464456)","(482, 0.763482042968448)","(274, 0.762359586638359)","(271, 0.7595207742859376)","(568, 0.7589997683302214)","(88, 0.7560202810657417)","(237, 0.7556798712886337)"
"(329, 0.7273234434393441)","(482, 0.7232121616891671)","(561, 0.7211126641930914)","(518, 0.7092106574488205)","(399, 0.6953668339004988)","(568, 0.6941100586552047)","(440, 0.6906445053920529)","(664, 0.6874238003067004)","(663, 0.6872951221955446)","(237, 0.6864164335105842)"
"(373, 0.5526963675943213)","(477, 0.5503036638679638)","(574, 0.4950635651835303)","(562, 0.4797063007135719)","(316, 0.38872950372827175)","(59, 0.38187105148193035)","(277, 0.3735884509567763)","(324, 0.37349743803957103)","(89, 0.3717932159155021)","(30, 0.37043556156900465)"
"(172, 0.7965722899261287)","(288, 0.790445444276027)","(676, 0.7880723997842158)","(267, 0.7826973453203088)","(502, 0.7814192526127015)","(664, 0.7783823800610498)","(54, 0.7782472592354172)","(458, 0.7748458979558208)","(308, 0.7740541135937422)","(663, 0.7738131735783027)"
"(134, 0.8729534824828533)","(430, 0.8672922052389667)","(583, 0.8669678787927355)","(564, 0.8619559994765569)","(222, 0.8605136178948727)","(18, 0.8572888677886127)","(376, 0.8557629708114975)","(288, 0.8534396321228016)","(483, 0.8517175033385335)","(274, 0.851438415759814)"
"(226, 0.9369726009927513)","(317, 0.9348848326485812)","(547, 0.9226564482903674)","(455, 0.9216193479175476)","(222, 0.9208348987246189)","(44, 0.9202915207801873)","(458, 0.9193801728698671)","(715, 0.918126998742252)","(663, 0.9173797047022054)","(621, 0.9171832681633407)"
"(61, 0.8326046058745429)","(376, 0.8199359656867581)","(288, 0.817214311750853)","(224, 0.8137234312264663)","(244, 0.8129143827434713)","(672, 0.8128691960148664)","(409, 0.810392602138038)","(458, 0.8089530114674299)","(715, 0.8087545408489383)","(353, 0.8084316097084343)"
"(502, 0.6552847547801552)","(377, 0.6454950531187101)","(660, 0.6417490023913877)","(293, 0.6405193373121949)","(663, 0.6368842732236405)","(440, 0.6339765058066973)","(224, 0.6289275773851061)","(676, 0.6259510475726215)","(408, 0.6238102063303611)","(318, 0.623743882301915)"
"(317, 0.9068073087098842)","(547, 0.902071975209167)","(621, 0.8979814546030989)","(476, 0.8979459711162853)","(44, 0.8978108519653255)","(413, 0.8975629168256904)","(222, 0.8975496792140567)","(325, 0.8966594210905179)","(546, 0.8965699483529521)","(455, 0.8942124798447633)"
"(317, 0.9152852904768949)","(546, 0.9146473399218807)","(222, 0.911494887564614)","(265, 0.9109718943929015)","(621, 0.9087694333173149)","(44, 0.9083698328041829)","(413, 0.9066722195892478)","(545, 0.9059139535203942)","(455, 0.9055780932703306)","(547, 0.9033999005082907)"
"(350, 0.8991051571831847)","(301, 0.898767440735887)","(413, 0.8892946401650031)","(286, 0.8886322277869674)","(44, 0.884660976665903)","(550, 0.8809532495092515)","(560, 0.8786639237013425)","(650, 0.8772481375550736)","(658, 0.8740392687587475)","(594, 0.8711926880402044)"
"(308, 0.8537690809834644)","(267, 0.852784347714787)","(288, 0.8505763270383575)","(286, 0.8481484873044633)","(337, 0.847057803753694)","(301, 0.8456745590096864)","(307, 0.8425690899190177)","(54, 0.8411741281566434)","(350, 0.838701253194039)","(58, 0.8378277666391145)"
"(265, 0.9123355607353743)","(621, 0.911050419990103)","(288, 0.9110249729741917)","(458, 0.9094423076260568)","(564, 0.9071331189335579)","(631, 0.9038113776387975)","(583, 0.8994090300256977)","(317, 0.8984264261139804)","(483, 0.8965634722146721)","(672, 0.8958724204794914)"
"(265, 0.8766200260814672)","(586, 0.859538843722124)","(582, 0.8417442100820398)","(715, 0.8413568668033196)","(672, 0.8367139754120941)","(288, 0.8353215348491962)","(325, 0.8318008847666656)","(663, 0.8290706002485257)","(213, 0.8268780616778402)","(621, 0.8253803608954777)"
"(658, 0.72465070626392)","(293, 0.7153792164727981)","(350, 0.7124401185308343)","(377, 0.7114633535878322)","(46, 0.7102885834140384)","(594, 0.7096148163159345)","(44, 0.7066216581708666)","(663, 0.7050114344340175)","(482, 0.7005513801649756)","(550, 0.6948813010451799)"
"(376, 0.8374146488010025)","(288, 0.8353090100638273)","(458, 0.8351849529403238)","(61, 0.8336771825024617)","(455, 0.8334491668647004)","(244, 0.8277534812263052)","(715, 0.825730501437749)","(222, 0.8250664960499685)","(583, 0.8250658522925249)","(265, 0.8241579347956154)"
"(552, 0.8798114430384503)","(582, 0.8790145744062265)","(427, 0.8687018860345308)","(308, 0.858842062499402)","(16, 0.8575716053369993)","(503, 0.8522553462865423)","(494, 0.8520282059679081)","(175, 0.8517319896055335)","(54, 0.8492274337507919)","(611, 0.8468574967431205)"
"(173, 0.6505810859169414)","(499, 0.6492934009006902)","(404, 0.6440523662023951)","(530, 0.625863510611289)","(146, 0.6171810629439881)","(664, 0.609225616170197)","(20, 0.6066679313006376)","(683, 0.5951515423563585)","(465, 0.5929778625135711)","(48, 0.5906446266997838)"
"(88, 0.9036621274694545)","(560, 0.901799070659538)","(44, 0.8891024889480577)","(413, 0.8886713711965843)","(663, 0.8880671733031951)","(550, 0.8853132716990768)","(621, 0.8835799684389917)","(350, 0.8834235923895392)","(317, 0.8827682922177291)","(676, 0.8824199860833901)"
"(288, 0.9221571493689144)","(458, 0.9221569160766988)","(621, 0.9136069452147251)","(286, 0.9018803022096316)","(503, 0.8995886481236233)","(455, 0.8995362536528997)","(502, 0.8992777643392503)","(487, 0.8974352263334642)","(494, 0.8970691703451784)","(676, 0.8961790387697961)"
"(220, 0.8573148462149284)","(175, 0.8463968576544669)","(38, 0.8395317904092431)","(288, 0.8378927711987806)","(582, 0.8320815395937116)","(611, 0.8281915848469079)","(385, 0.8279081636347722)","(621, 0.8268295682368358)","(427, 0.8266072300938837)","(569, 0.8247139169527404)"
"(288, 0.8323014730670386)","(663, 0.8319682556532801)","(715, 0.8293601064939619)","(265, 0.8280273844704991)","(489, 0.8273458106526411)","(546, 0.8251439273159706)","(455, 0.8235791497044589)","(54, 0.8222928343529425)","(458, 0.8209808092277817)","(602, 0.8204404408274879)"
"(499, 0.8235244629131855)","(435, 0.8165066075815224)","(458, 0.802229401493227)","(683, 0.7942835561704616)","(570, 0.7930702409742663)","(61, 0.7889620509570691)","(148, 0.7887601136325091)","(374, 0.7839475823227047)","(88, 0.7825606168648134)","(147, 0.778849648007869)"
"(583, 0.8818685598410736)","(570, 0.8709045915858955)","(647, 0.8575161513636368)","(483, 0.8526243539066027)","(265, 0.8517575493243938)","(147, 0.8510965126762535)","(631, 0.8490754645395919)","(525, 0.8479490900118195)","(288, 0.8457343590646794)","(393, 0.8452657143311949)"
"(288, 0.873782641425531)","(663, 0.8733350901144808)","(458, 0.8585947093741069)","(564, 0.85731897053546)","(455, 0.8558456424848309)","(44, 0.8540240795785735)","(325, 0.8539758302691455)","(479, 0.8525495915272154)","(213, 0.8484928224604847)","(676, 0.8472087562656921)"
"(557, 0.7751025347051722)","(715, 0.7741115702224857)","(602, 0.76663011636112)","(266, 0.7631662675694227)","(538, 0.7612751341525309)","(293, 0.7518408650279536)","(546, 0.7500678456845767)","(44, 0.7469564254644594)","(550, 0.7456631411367118)","(296, 0.7446600639069324)"
"(663, 0.8943384057843913)","(317, 0.8865494113642356)","(325, 0.8803404895287027)","(547, 0.8753773633059523)","(226, 0.8753666649995657)","(88, 0.8748557342653009)","(546, 0.8734356409110948)","(296, 0.8704377036682429)","(621, 0.8697237575032195)","(715, 0.8697051102306352)"
"(213, 0.8395182514379587)","(304, 0.8264986521552997)","(621, 0.8227125699888242)","(3, 0.8197500274028239)","(672, 0.8142039563280441)","(494, 0.8128732035589437)","(547, 0.8124722573692003)","(36, 0.8113708996970082)","(676, 0.8093066671777033)","(281, 0.8079830522059789)"
"(455, 0.8519380870841298)","(147, 0.8464274162902009)","(583, 0.842846570697093)","(376, 0.8378646146728266)","(344, 0.8321451776777316)","(88, 0.8308426560669646)","(244, 0.8263998216463094)","(288, 0.8225877120193095)","(684, 0.8208822723516298)","(380, 0.820711193974814)"
"(288, 0.8666267916664139)","(676, 0.8586295821165713)","(580, 0.8551048506929926)","(489, 0.8523573230648633)","(337, 0.851601397156659)","(458, 0.8484018725191378)","(334, 0.84807378293914)","(267, 0.8463744488616891)","(494, 0.8429201899035048)","(54, 0.8421262936779128)"
"(288, 0.8948293094764732)","(458, 0.8935723723262974)","(54, 0.8768340115571744)","(676, 0.8742729200721053)","(503, 0.8721583887601778)","(337, 0.8699078711656483)","(494, 0.8676677040973206)","(580, 0.8645504538409129)","(394, 0.8633401647619858)","(36, 0.86010527985974)"
"(288, 0.8935989418835154)","(687, 0.8927177238637418)","(334, 0.8900060661420846)","(676, 0.889624536540569)","(621, 0.875152642456897)","(458, 0.8743042072401706)","(120, 0.8736160478529058)","(494, 0.8731975330655996)","(88, 0.8727032896535399)","(631, 0.86954604523012)"
"(288, 0.9009153046977945)","(265, 0.9001204780876644)","(458, 0.8845375891626506)","(455, 0.884059149534161)","(203, 0.8791644283589166)","(583, 0.8766813815461657)","(611, 0.8752502202916501)","(54, 0.8709123921551417)","(376, 0.8704513961042336)","(662, 0.8646351377368244)"
"(455, 0.8195161274140486)","(458, 0.8143833578336743)","(288, 0.8088815742768887)","(583, 0.8082184595428978)","(376, 0.8067176938556575)","(663, 0.8043867089187189)","(265, 0.8036127291407381)","(547, 0.802796016500839)","(88, 0.8009828073523104)","(621, 0.799691038578635)"
"(88, 0.8274664765830664)","(120, 0.8187646758614037)","(602, 0.8155688324913641)","(203, 0.8131600505246727)","(54, 0.8130948433342342)","(715, 0.8111523305279649)","(138, 0.8093211354163078)","(687, 0.8088743882866044)","(172, 0.8064850319523883)","(288, 0.8058097843095698)"
"(265, 0.8084440305632762)","(288, 0.8038861334622818)","(602, 0.8006074604419062)","(672, 0.7917036571881346)","(715, 0.7865875675103472)","(663, 0.785346686871254)","(546, 0.7783459686843458)","(88, 0.7772855874538626)","(458, 0.7771452912295912)","(325, 0.7735152565020238)"
"(320, 0.8329560069289162)","(313, 0.8071041111386232)","(715, 0.8042524376592035)","(317, 0.8024316382504141)","(326, 0.799124206933842)","(325, 0.7917169738061619)","(88, 0.7887005786361921)","(479, 0.7882298822184854)","(226, 0.7878991545440153)","(546, 0.7831759249278841)"
"(394, 0.8033305833314738)","(672, 0.7972721255345256)","(288, 0.7909900262232669)","(458, 0.7879690624366527)","(662, 0.7841787666394322)","(455, 0.7801874376063058)","(265, 0.777459433195994)","(611, 0.7727317220999259)","(494, 0.7695793799608044)","(147, 0.7686567458693936)"
"(293, 0.5740077868631636)","(364, 0.566059695327932)","(170, 0.5630634675883689)","(397, 0.5568241695234192)","(414, 0.555302801967173)","(19, 0.5476777414375359)","(417, 0.5439508716876029)","(447, 0.5431386434482115)","(700, 0.5406164356894222)","(674, 0.5378200936705592)"
"(317, 0.9194830677276391)","(715, 0.918133797699516)","(265, 0.9159678097896744)","(455, 0.9150973317537674)","(44, 0.9138187228925123)","(288, 0.9095200707759927)","(547, 0.9089510964045662)","(621, 0.9086456764251556)","(222, 0.9077684044743907)","(602, 0.907430212748696)"
"(44, 0.9223172648031787)","(663, 0.9159713998288614)","(350, 0.914564759060005)","(676, 0.901035516222584)","(594, 0.8996921619324321)","(550, 0.8973054249516188)","(413, 0.8935805554549676)","(658, 0.8917955691107686)","(222, 0.8906609111711684)","(650, 0.8898522550576171)"
"(594, 0.915487850328865)","(44, 0.9141276790480574)","(663, 0.9140929746247689)","(550, 0.9130555710199413)","(413, 0.9119524461465904)","(350, 0.9108494794418776)","(546, 0.9062303053036148)","(462, 0.8958306725029026)","(317, 0.8937605595281758)","(312, 0.88911680012306)"
"(458, 0.8721093408654561)","(288, 0.8695981450569816)","(499, 0.8584438490004369)","(61, 0.8544233205039453)","(376, 0.8488051268763905)","(455, 0.8487094361617575)","(439, 0.8460780090194993)","(421, 0.8437970605019354)","(54, 0.8436103150733919)","(281, 0.8424443803210153)"
"(602, 0.9047551052816611)","(44, 0.9046750815718809)","(317, 0.9000881569554662)","(413, 0.8986869517267047)","(222, 0.8975887937475868)","(550, 0.8953367645144202)","(546, 0.8948280687342451)","(88, 0.8946320592161168)","(560, 0.8878413185619374)","(663, 0.8856110531951009)"
"(44, 0.9135467541818928)","(663, 0.9056017378952103)","(546, 0.9050265380046194)","(602, 0.8951424617596626)","(413, 0.8889746156833864)","(448, 0.8877427228689838)","(715, 0.8806328467982701)","(350, 0.8789454370762142)","(547, 0.8780828521096369)","(296, 0.8764495376599839)"
"(3, 0.759598103865341)","(344, 0.7461357286319619)","(336, 0.7383536980414472)","(514, 0.7351314617994451)","(502, 0.7325799319263213)","(304, 0.7291191857777236)","(412, 0.7289222180377087)","(497, 0.7165959235305444)","(663, 0.7090951899467304)","(721, 0.7068657043665866)"
"(172, 0.7918426191647562)","(676, 0.7916737708949095)","(288, 0.7869200945969086)","(459, 0.7854475586649292)","(569, 0.7836866636313602)","(580, 0.7818444350791554)","(646, 0.773415670508626)","(663, 0.7729714068254236)","(683, 0.7709439882521532)","(458, 0.7700741120374238)"
"(663, 0.8856806127855883)","(288, 0.8712011620674301)","(721, 0.8682692392309967)","(44, 0.8661728288416096)","(455, 0.8660482558746609)","(274, 0.8654977286379754)","(715, 0.8637093655623227)","(138, 0.8624979063833189)","(479, 0.8606745368522097)","(88, 0.8602971775294983)"
"(38, 0.8790174068377279)","(36, 0.8530209733664502)","(286, 0.8514225392618529)","(175, 0.8476127352466805)","(427, 0.8458793090742571)","(308, 0.8449515606707025)","(582, 0.8447897678829692)","(552, 0.8435713409035173)","(323, 0.8413263823702519)","(337, 0.8411873137230573)"
"(288, 0.9269978104130876)","(455, 0.9194874903860266)","(621, 0.9133919262794266)","(564, 0.9127498965019774)","(222, 0.910570562386247)","(439, 0.9104675744301906)","(358, 0.9101777139317957)","(458, 0.9069611167818117)","(479, 0.9061094882613849)","(317, 0.9030734750717909)"
"(455, 0.9348553702034514)","(547, 0.930942112250634)","(682, 0.9229369019839785)","(358, 0.9181361335421981)","(288, 0.9174077754480282)","(376, 0.9161719357607938)","(621, 0.9135928490087195)","(458, 0.9134328798631869)","(317, 0.9118074189398104)","(438, 0.9116266328118139)"
"(455, 0.8962125883379838)","(317, 0.8938176423015602)","(430, 0.8924982940594064)","(222, 0.889706512703687)","(621, 0.8878347664037727)","(479, 0.8877589115208783)","(509, 0.8877280838649872)","(226, 0.8854010310619274)","(564, 0.8794410442427777)","(583, 0.8781382432660164)"
"(455, 0.9317470683569422)","(458, 0.929637659407709)","(288, 0.9295716243220324)","(265, 0.9181140979135294)","(621, 0.9116261097750374)","(358, 0.9109400912396767)","(213, 0.9097222683739048)","(682, 0.9096721703255481)","(479, 0.9067973155140693)","(376, 0.9062865850147965)"
"(288, 0.9087577881668473)","(583, 0.9037557643535337)","(458, 0.9022399270968023)","(455, 0.8955173779854988)","(88, 0.8922664798400499)","(147, 0.8885964279992834)","(687, 0.88542340454198)","(439, 0.884399142595609)","(479, 0.883342490851235)","(376, 0.8825739887867661)"
"(350, 0.8880752712689075)","(413, 0.8815828982408728)","(489, 0.8795106044060355)","(44, 0.8745989489780761)","(267, 0.8745784502625247)","(286, 0.8657311115833253)","(676, 0.863632934483515)","(288, 0.862994043400495)","(264, 0.8628217098368062)","(58, 0.8603310654517639)"
"(323, 0.9278625854610538)","(621, 0.9194534225187954)","(438, 0.9191722030926591)","(676, 0.9167771210848773)","(288, 0.9133962714744712)","(494, 0.9112807809463335)","(226, 0.9111590637924141)","(336, 0.9105231763805919)","(317, 0.9102360458079687)","(53, 0.9068270921926549)"
"(583, 0.9162543942632133)","(430, 0.8914752576072582)","(479, 0.8871704062963042)","(439, 0.8853569992452588)","(288, 0.8814612354528819)","(525, 0.8798275375826126)","(483, 0.877370025732027)","(226, 0.8773647248238194)","(621, 0.8766891765891459)","(317, 0.8765361669641578)"
"(458, 0.9445343391999377)","(288, 0.9406985636731178)","(455, 0.9339221899000425)","(621, 0.9218272671277422)","(265, 0.9194133597760215)","(222, 0.9168500250857581)","(564, 0.9168159563196165)","(88, 0.9157131382262731)","(547, 0.9153341870373873)","(663, 0.9147826407851762)"
"(147, 0.7639031854495686)","(707, 0.7578860161239154)","(583, 0.7551437169841062)","(401, 0.7412195774066205)","(244, 0.7401982111580607)","(381, 0.739192674296717)","(34, 0.7340569959836989)","(265, 0.7318758998756305)","(50, 0.7270822938524281)","(299, 0.726943056581396)"
"(663, 0.7857859563534866)","(377, 0.7678573979927691)","(67, 0.7629646587210329)","(721, 0.7607665156619001)","(440, 0.7590171046289867)","(514, 0.7559954991833381)","(448, 0.7546434444829909)","(414, 0.7460284733566592)","(293, 0.7451534368435666)","(650, 0.7440682992657182)"
"(458, 0.8471730565528901)","(376, 0.8461402892029697)","(455, 0.8443546355424872)","(187, 0.8381235215002849)","(583, 0.8322751624145982)","(12, 0.8311501645489272)","(203, 0.8275672370414136)","(61, 0.826249320867318)","(88, 0.8257353367085313)","(288, 0.8222509003522791)"
"(296, 0.9169289744438557)","(715, 0.9134235501250305)","(547, 0.9100735088650509)","(293, 0.8981871154528254)","(723, 0.8975178882456565)","(266, 0.8956109102184404)","(226, 0.8935447526624769)","(538, 0.8932114085999987)","(663, 0.891640604364774)","(631, 0.8889420202771162)"
"(715, 0.9092029765226597)","(88, 0.9011730100971262)","(602, 0.8994604950172361)","(663, 0.8943160418505394)","(546, 0.8921031877475549)","(222, 0.8884117380972414)","(44, 0.8818559875862333)","(317, 0.8817666467033078)","(296, 0.8743323763355129)","(605, 0.8741546380191942)"
"(288, 0.9150384734280553)","(54, 0.8965799739251531)","(458, 0.8942644045736772)","(662, 0.8830221949897212)","(432, 0.8677071842104994)","(336, 0.8651711953687007)","(611, 0.861245520228451)","(455, 0.8589941162633211)","(376, 0.8580925049981833)","(503, 0.8571528826686869)"
"(602, 0.7971457505473823)","(546, 0.7851554544293213)","(44, 0.7815737841251015)","(88, 0.7699844341525697)","(663, 0.7692694442514407)","(413, 0.7639074329897222)","(550, 0.7621672077114492)","(320, 0.7551981900257603)","(325, 0.7538172294131432)","(542, 0.7524770342233904)"
"(328, 0.7123832956740768)","(122, 0.6817769415493473)","(456, 0.6503665131534484)","(394, 0.6308033986731598)","(376, 0.6132010092516096)","(138, 0.611985110905271)","(54, 0.6102643551882923)","(611, 0.609754869377117)","(158, 0.609375577672955)","(458, 0.6093145366780445)"
"(58, 0.8286782083585957)","(676, 0.8267828650759967)","(288, 0.8238809877413051)","(88, 0.8162158059715456)","(265, 0.8153477755640982)","(602, 0.8135479009528575)","(564, 0.8121638164129934)","(312, 0.8109327894722892)","(458, 0.8100034122627596)","(413, 0.8086569834793811)"
"(413, 0.8830125136051741)","(594, 0.8823187599833732)","(663, 0.8785772174388797)","(350, 0.8741460516489648)","(44, 0.873541292539388)","(58, 0.8710809606662968)","(560, 0.8683423970475155)","(676, 0.8626038902090315)","(580, 0.8602977729955827)","(377, 0.8577078026381291)"
"(594, 0.7760561918019686)","(350, 0.774949249290368)","(325, 0.7731464386357143)","(663, 0.7624056959582957)","(707, 0.7622416183018199)","(580, 0.7603809469339697)","(88, 0.7597666216572494)","(483, 0.7581593458407729)","(684, 0.7579507325225519)","(121, 0.7568591616728346)"
"(489, 0.8680594385723601)","(509, 0.8626071047272998)","(458, 0.8565075434406921)","(288, 0.8538328418805557)","(547, 0.853568058101667)","(621, 0.8531161510980492)","(455, 0.8529042964317468)","(413, 0.8521539207433866)","(597, 0.8520649847166863)","(226, 0.8483443759120907)"
